epoch_index,wsmi_scalar,subject_id,band
396,-0.006452539354639686,patient11_window16s_stride1s-epo,theta
397,-0.006932352713143048,patient11_window16s_stride1s-epo,theta
398,-0.006404077722359833,patient11_window16s_stride1s-epo,theta
399,-0.006470083830063867,patient11_window16s_stride1s-epo,theta
400,-0.006425558355626576,patient11_window16s_stride1s-epo,theta
401,-0.004924673708051873,patient11_window16s_stride1s-epo,theta
402,-0.005010978257631528,patient11_window16s_stride1s-epo,theta
403,-0.004857138137488243,patient11_window16s_stride1s-epo,theta
404,-0.004523576231745277,patient11_window16s_stride1s-epo,theta
405,-0.003177060920090329,patient11_window16s_stride1s-epo,theta
406,-0.0015233275391601142,patient11_window16s_stride1s-epo,theta
407,-0.0004168114288908866,patient11_window16s_stride1s-epo,theta
408,-0.0046404241968498496,patient11_window16s_stride1s-epo,theta
409,-0.003100118060615957,patient11_window16s_stride1s-epo,theta
410,-0.0011968099176167509,patient11_window16s_stride1s-epo,theta
411,7.81451814415242e-05,patient11_window16s_stride1s-epo,theta
412,0.0028351762755421824,patient11_window16s_stride1s-epo,theta
413,0.002824847365790877,patient11_window16s_stride1s-epo,theta
414,0.0019743103700639673,patient11_window16s_stride1s-epo,theta
415,0.0012496424266263007,patient11_window16s_stride1s-epo,theta
416,0.0009522916047851286,patient11_window16s_stride1s-epo,theta
417,0.0001033737893251703,patient11_window16s_stride1s-epo,theta
418,-0.00207504938445524,patient11_window16s_stride1s-epo,theta
419,-0.0002523233946051923,patient11_window16s_stride1s-epo,theta
420,-0.0013333463330501226,patient11_window16s_stride1s-epo,theta
421,-0.0018344956390107423,patient11_window16s_stride1s-epo,theta
422,-0.0016051711705433382,patient11_window16s_stride1s-epo,theta
423,-0.0020112362493726822,patient11_window16s_stride1s-epo,theta
424,-0.0025611430131588374,patient11_window16s_stride1s-epo,theta
425,-0.0019753055685577496,patient11_window16s_stride1s-epo,theta
426,-0.003764207407975902,patient11_window16s_stride1s-epo,theta
427,-0.003814101353550255,patient11_window16s_stride1s-epo,theta
428,-0.00499949678534142,patient11_window16s_stride1s-epo,theta
429,-0.006114244163862833,patient11_window16s_stride1s-epo,theta
430,-0.005838118740118313,patient11_window16s_stride1s-epo,theta
431,-0.0035490447266172216,patient11_window16s_stride1s-epo,theta
432,-0.003932434590898703,patient11_window16s_stride1s-epo,theta
433,-0.006674083336282805,patient11_window16s_stride1s-epo,theta
434,-0.005103812154297629,patient11_window16s_stride1s-epo,theta
435,-0.006213650023687422,patient11_window16s_stride1s-epo,theta
436,-0.005052680669869111,patient11_window16s_stride1s-epo,theta
437,-0.004511197571681336,patient11_window16s_stride1s-epo,theta
438,-0.0063544944419553885,patient11_window16s_stride1s-epo,theta
439,-0.005906495814236485,patient11_window16s_stride1s-epo,theta
440,-0.006594157628469897,patient11_window16s_stride1s-epo,theta
441,-0.007333574430024999,patient11_window16s_stride1s-epo,theta
